date,region,coal,gas_naptha_and_diesel,hydro,lignite,nuclear,res_wind_solar_biomass_and_others,solar_gen_mu,thermal_coal_and_lignite,total,wind_genmu
2015-12-29,SR,,,48.0,,,,,,763.0,33.0
2015-12-29,WR,,,36.0,,,,,,967.0,31.0
2015-12-30,ER,,,22.0,,,,,,330.0,0.0
2015-12-30,NER,,,8.0,,,,,,38.0,0.0
2015-12-30,NR,,,114.0,,,,,,831.0,6.0
2015-12-30,SR,,,50.0,,,,,,769.0,30.0
2015-12-30,WR,,,32.0,,,,,,968.0,18.0
2015-12-31,ER,,,22.0,,,,,,334.0,0.0
2015-12-31,NER,,,8.0,,,,,,39.0,0.0
2015-12-31,NR,,,110.0,,,,,,827.0,20.0
2015-12-31,SR,,,39.0,,,,,,777.0,41.0
2015-12-31,WR,,,36.0,,,,,,978.0,25.0
2016-01-01,ER,,,20.0,,,,0.03,,321.0,0.0
2016-01-01,NER,,,9.0,,,,0.02,,36.5,0.0
2016-01-01,NR,,,102.5,,,,1.99,,836.0,8.0
2016-01-01,SR,,,32.0,,,,16.0,,764.5,31.0
2016-01-01,WR,,,38.5,,,,9.65,,962.0,23.5
2016-01-02,ER,,,20.0,,,,,,326.0,0.0
2016-01-02,NER,,,5.0,,,,,,38.0,0.0
2016-01-02,NR,,,110.0,,,,,,837.0,3.0
2016-01-02,SR,,,50.0,,,,,,752.0,31.0
2016-01-02,WR,,,39.0,,,,,,975.0,12.0
2016-01-03,ER,,,19.0,,,,,,328.0,0.0
2016-01-03,NER,,,7.0,,,,,,38.0,0.0
2016-01-03,NR,,,108.0,,,,,,822.0,2.0
2016-01-03,SR,,,45.0,,,,,,732.0,24.0
2016-01-03,WR,,,60.0,,,,,,961.0,8.0
2016-01-04,ER,,,16.0,,,,,,335.0,0.0
2016-01-04,NER,,,5.0,,,,,,37.0,0.0
2016-01-04,NR,,,108.0,,,,,,843.0,5.0
2016-01-04,SR,,,52.0,,,,,,774.0,25.0
2016-01-04,WR,,,28.0,,,,,,984.0,9.0
2016-01-05,ER,,,15.0,,,,,,336.0,0.0
2016-01-05,NER,,,7.0,,,,,,38.0,0.0
2016-01-05,NR,,,113.0,,,,,,850.0,9.0
2016-01-05,SR,,,56.0,,,,,,779.0,23.0
2016-01-05,WR,,,31.0,,,,,,994.0,10.0
2016-01-06,ER,,,18.0,,,,,,333.0,0.0
2016-01-06,NER,,,7.0,,,,,,38.0,0.0
2016-01-06,NR,,,115.0,,,,,,853.0,3.0
2016-01-06,SR,,,54.0,,,,,,794.0,22.0
2016-01-06,WR,,,29.0,,,,,,996.0,8.0
2016-01-07,ER,,,17.0,,,,,,328.0,0.0
2016-01-07,NER,,,7.0,,,,,,39.0,0.0
2016-01-07,NR,,,114.0,,,,,,853.0,4.0
2016-01-07,SR,,,51.0,,,,,,792.0,26.0
2016-01-07,WR,,,29.0,,,,,,993.0,13.0
2016-01-09,ER,,,18.0,,,,,,325.0,0.0
2016-01-09,NER,,,7.5,,,,,,36.5,0.0
2016-01-09,NR,,,132.5,,,,,,849.0,2.0
2016-01-09,SR,,,48.0,,,,,,781.0,21.5
2016-01-09,WR,,,27.0,,,,,,981.5,15.5
2016-01-10,ER,,,16.0,,,,,,316.0,0.0
2016-01-10,NER,,,8.0,,,,,,36.0,0.0
2016-01-10,NR,,,112.0,,,,,,832.0,5.0
2016-01-10,SR,,,38.0,,,,,,749.0,22.0
2016-01-10,WR,,,25.0,,,,,,959.0,6.0
2016-01-11,ER,,,17.0,,,,,,321.0,0.0
2016-01-11,NER,,,6.0,,,,,,39.0,0.0
2016-01-11,NR,,,116.0,,,,,,849.0,3.0
2016-01-11,SR,,,47.0,,,,,,772.0,23.0
2016-01-11,WR,,,25.0,,,,,,979.0,8.0
2016-01-12,ER,,,17.0,,,,,,336.0,0.0
2016-01-12,NER,,,7.0,,,,,,39.0,0.0
2016-01-12,NR,,,145.0,,,,,,861.0,6.0
2016-01-12,SR,,,50.0,,,,,,790.0,22.0
2016-01-12,WR,,,27.0,,,,,,989.0,7.0
2016-01-13,ER,,,16.0,,,,,,339.0,0.0
2016-01-13,NER,,,8.0,,,,,,39.0,0.0
2016-01-13,NR,,,121.0,,,,,,846.0,5.0
2016-01-13,SR,,,59.0,,,,,,794.0,12.0
2016-01-13,WR,,,29.0,,,,,,990.0,9.0
2016-01-14,ER,,,19.0,,,,,,339.0,0.0
2016-01-14,NER,,,7.0,,,,,,40.0,0.0
2016-01-14,NR,,,116.0,,,,,,814.0,2.0
2016-01-14,SR,,,47.0,,,,,,780.0,15.0
2016-01-14,WR,,,25.0,,,,,,934.0,14.0
2016-01-15,ER,,,12.0,,,,,,340.0,0.0
2016-01-15,NER,,,8.0,,,,,,38.0,0.0
2016-01-15,NR,,,109.0,,,,,,812.0,6.0
2016-01-15,SR,,,44.0,,,,,,716.0,15.0
2016-01-15,WR,,,25.0,,,,,,940.0,23.0
2016-01-16,ER,,,13.0,,,,,,335.0,0.0
2016-01-16,NER,,,8.0,,,,,,38.0,0.0
2016-01-16,NR,,,109.0,,,,,,804.0,5.0
2016-01-16,SR,,,49.0,,,,,,704.0,10.0
2016-01-16,WR,,,24.0,,,,,,956.0,22.0
2016-01-17,ER,,,13.0,,,,,,327.0,0.0
2016-01-17,NER,,,7.0,,,,,,38.0,0.0
2016-01-17,NR,,,101.0,,,,,,821.0,3.0
2016-01-17,SR,,,44.0,,,,,,691.0,6.0
2016-01-17,WR,,,24.0,,,,,,936.0,16.0
2016-01-18,ER,,,19.0,,,,,,331.0,0.0
2016-01-18,NER,,,7.0,,,,,,38.0,0.0
2016-01-18,NR,,,103.0,,,,,,843.0,8.0
2016-01-18,SR,,,55.0,,,,,,758.0,8.0
2016-01-18,WR,,,26.0,,,,,,935.0,16.0
2016-01-19,ER,,,10.0,,,,,,316.0,0.0
2016-01-19,NER,,,6.0,,,,,,38.0,0.0
2016-01-19,NR,,,101.0,,,,,,852.0,7.0
2016-01-19,SR,,,52.0,,,,,,772.0,7.0
2016-01-19,WR,,,25.0,,,,,,903.0,20.0
2016-01-20,ER,,,8.0,,,,,,311.0,0.0
2016-01-20,NER,,,5.0,,,,,,38.0,0.0
2016-01-20,NR,,,102.0,,,,,,847.0,3.0
2016-01-20,SR,,,47.0,,,,,,776.0,4.0
2016-01-20,WR,,,32.0,,,,,,907.0,24.0
2016-01-21,ER,,,18.0,,,,,,312.0,0.0
2016-01-21,NER,,,6.0,,,,,,38.0,0.0
2016-01-21,NR,,,107.0,,,,,,857.0,3.0
2016-01-21,SR,,,54.0,,,,,,779.0,7.0
2016-01-21,WR,,,24.0,,,,,,906.0,24.0
2016-01-22,ER,,,16.0,,,,,,317.0,0.0
2016-01-22,NER,,,6.0,,,,,,39.0,0.0
2016-01-22,NR,,,99.0,,,,,,860.0,3.0
2016-01-22,SR,,,48.0,,,,,,782.0,20.0
2016-01-22,WR,,,23.0,,,,,,921.0,22.0
2016-01-23,ER,,,16.0,,,,,,326.0,0.0
2016-01-23,NER,,,6.0,,,,,,39.0,0.0
2016-01-23,NR,,,100.0,,,,,,859.0,4.0
2016-01-23,SR,,,48.0,,,,,,777.0,22.0
2016-01-23,WR,,,34.0,,,,,,931.0,24.0
2016-01-25,ER,,,16.0,,,,,,312.0,0.0
2016-01-25,NER,,,5.0,,,,,,38.0,0.0
2016-01-25,NR,,,99.0,,,,,,866.0,3.0
2016-01-25,SR,,,56.0,,,,,,788.0,15.0
2016-01-25,WR,,,36.0,,,,,,944.0,10.0
2016-01-26,ER,,,16.0,,,,,,308.0,0.0
2016-01-26,NER,,,5.0,,,,,,37.0,0.0
2016-01-26,NR,,,97.0,,,,,,827.0,4.0
2016-01-26,SR,,,45.0,,,,,,760.0,14.0
2016-01-26,WR,,,36.0,,,,,,891.0,13.0
2016-01-27,ER,,,17.0,,,,,,329.0,0.0
2016-01-27,NER,,,6.0,,,,,,39.0,0.0
2016-01-27,NR,,,98.0,,,,,,859.0,3.0
2016-01-27,SR,,,60.0,,,,,,803.0,7.0
2016-01-27,WR,,,38.0,,,,,,941.0,14.0
2016-01-28,ER,,,16.0,,,,,,339.0,0.0
2016-01-28,NER,,,6.0,,,,,,38.0,0.0
2016-01-28,NR,,,98.0,,,,,,861.0,1.0
2016-01-28,SR,,,62.0,,,,,,824.0,9.0
2016-01-28,WR,,,32.0,,,,,,967.0,12.0
2016-01-29,ER,,,18.0,,,,,,340.0,0.0
2016-01-29,NER,,,6.0,,,,,,38.0,0.0
2016-01-29,NR,,,90.0,,,,,,854.0,21.0
2016-01-29,SR,,,61.0,,,,,,826.0,13.0
2016-01-29,WR,,,34.0,,,,,,965.0,11.0
2016-01-30,ER,,,17.0,,,,,,334.0,0.0
2016-01-30,NER,,,6.0,,,,,,39.0,0.0
2016-01-30,NR,,,101.0,,,,,,847.0,6.0
2016-01-30,SR,,,53.0,,,,,,812.0,21.0
2016-01-30,WR,,,31.0,,,,,,975.0,17.0
2016-01-31,ER,,,17.0,,,,,,327.0,0.0
2016-01-31,NER,,,6.0,,,,,,38.0,0.0
2016-01-31,NR,,,103.0,,,,,,816.0,8.0
2016-01-31,SR,,,43.0,,,,,,774.0,23.0
2016-01-31,WR,,,27.0,,,,,,960.0,14.0
2016-02-01,ER,,,16.0,,,,,,326.0,0.0
2016-02-01,NER,,,5.0,,,,,,39.0,0.0
2016-02-01,NR,,,103.0,,,,,,833.0,5.0
2016-02-01,SR,,,55.0,,,,,,803.0,17.0
2016-02-01,WR,,,31.0,,,,,,981.0,16.0
2016-02-02,ER,,,16.0,,,,,,331.0,0.0
2016-02-02,NER,,,5.0,,,,,,39.0,0.0
2016-02-02,NR,,,102.0,,,,,,845.0,2.0
2016-02-02,SR,,,58.0,,,,,,813.0,13.0
2016-02-02,WR,,,32.0,,,,,,986.0,23.0
2016-02-03,ER,,,16.0,,,,,,336.0,0.0
2016-02-03,NER,,,5.0,,,,,,39.0,0.0
2016-02-03,NR,,,105.0,,,,,,852.0,2.0
2016-02-03,SR,,,61.0,,,,,,826.0,11.0
2016-02-03,WR,,,33.0,,,,,,986.0,28.0
2016-02-04,ER,,,16.0,,,,,,326.0,0.0
2016-02-04,NER,,,5.0,,,,,,39.0,0.0
2016-02-04,NR,,,108.0,,,,,,852.0,3.0
2016-02-04,SR,,,61.0,,,,,,826.0,17.0
2016-02-04,WR,,,29.0,,,,,,981.0,22.0
2016-02-05,ER,,,14.0,,,,,,326.0,0.0
2016-02-05,NER,,,5.0,,,,,,39.0,0.0
2016-02-05,NR,,,98.0,,,,,,862.0,4.0
2016-02-05,SR,,,74.0,,,,,,814.0,19.0
2016-02-05,WR,,,30.0,,,,,,982.0,20.0
2016-02-06,ER,,,20.0,,,,,,326.0,0.0
2016-02-06,NER,,,4.0,,,,,,39.0,0.0
2016-02-06,NR,,,103.0,,,,,,844.0,6.0
2016-02-06,SR,,,68.0,,,,,,823.0,15.0
2016-02-06,WR,,,27.0,,,,,,978.0,28.0
2016-02-07,ER,,,18.0,,,,,,325.0,0.0
2016-02-07,NER,,,4.0,,,,,,38.0,0.0
2016-02-07,NR,,,103.0,,,,,,811.0,3.0
2016-02-07,SR,,,55.0,,,,,,784.0,8.0
2016-02-07,WR,,,24.0,,,,,,953.0,22.0
2016-02-08,ER,,,16.0,,,,,,328.0,0.0
2016-02-08,NER,,,4.0,,,,,,38.0,0.0
2016-02-08,NR,,,109.0,,,,,,808.0,5.0
2016-02-08,SR,,,69.0,,,,,,835.0,13.0
2016-02-08,WR,,,31.0,,,,,,970.0,22.0
2016-02-09,ER,,,17.0,,,,,,327.0,0.0
2016-02-09,NER,,,5.0,,,,,,37.0,0.0
2016-02-09,NR,,,106.0,,,,,,849.0,4.0
2016-02-09,SR,,,66.0,,,,,,845.0,10.0
2016-02-09,WR,,,27.0,,,,,,990.0,23.0
2016-02-10,ER,,,16.0,,,,,,325.0,0.0
2016-02-10,NER,,,6.0,,,,,,38.0,0.0
2016-02-10,NR,,,106.0,,,,,,856.0,12.0
2016-02-10,SR,,,62.0,,,,,,848.0,9.0
2016-02-10,WR,,,25.0,,,,,,992.0,27.0
2016-02-11,ER,,,17.0,,,,,,319.0,0.0
2016-02-11,NER,,,5.0,,,,,,38.0,0.0
2016-02-11,NR,,,105.0,,,,,,841.0,8.0
2016-02-11,SR,,,66.0,,,,,,853.0,8.0
2016-02-11,WR,,,25.0,,,,,,987.0,31.0
2016-02-12,ER,,,23.0,,,,,,328.0,0.0
2016-02-12,NER,,,4.0,,,,,,39.0,0.0
2016-02-12,NR,,,104.0,,,,,,844.0,3.0
2016-02-12,SR,,,77.0,,,,,,858.0,8.0
2016-02-12,WR,,,30.0,,,,,,982.0,27.0
2016-02-13,ER,,,15.0,,,,,,326.0,0.0
2016-02-13,NER,,,4.0,,,,,,39.0,0.0
2016-02-13,NR,,,106.0,,,,,,832.0,8.0
2016-02-13,SR,,,63.0,,,,,,849.0,8.0
2016-02-13,WR,,,32.0,,,,,,976.0,20.0
2016-02-14,ER,,,19.0,,,,,,320.0,0.0
2016-02-14,NER,,,5.0,,,,,,38.0,0.0
2016-02-14,NR,,,106.0,,,,,,819.0,6.0
2016-02-14,SR,,,44.0,,,,,,801.0,15.0
2016-02-14,WR,,,29.0,,,,,,949.0,28.0
2016-02-15,ER,,,16.0,,,,,,331.0,0.0
2016-02-15,NER,,,5.0,,,,,,38.0,0.0
2016-02-15,NR,,,107.0,,,,,,834.0,18.0
2016-02-15,SR,,,55.0,,,,,,838.0,15.0
2016-02-15,WR,,,31.0,,,,,,977.0,35.0
2016-02-16,ER,,,14.0,,,,,,334.0,0.0
2016-02-16,NER,,,5.0,,,,,,39.0,0.0
2016-02-16,NR,,,123.0,,,,,,861.0,29.0
2016-02-16,SR,,,59.0,,,,,,842.0,25.0
2016-02-16,WR,,,23.0,,,,,,984.0,42.0
2016-02-17,ER,,,14.0,,,,,,338.0,0.0
2016-02-17,NER,,,5.0,,,,,,38.0,0.0
2016-02-17,NR,,,106.0,,,,,,853.0,34.0
2016-02-17,SR,,,59.0,,,,,,849.0,35.0
2016-02-17,WR,,,28.0,,,,,,995.0,39.0
2016-02-18,ER,,,11.0,,,,,,343.0,0.0
2016-02-18,NER,,,5.0,,,,,,38.0,0.0
2016-02-18,NR,,,105.0,,,,,,830.0,29.0
2016-02-18,SR,,,55.0,,,,,,847.0,47.0
2016-02-18,WR,,,29.0,,,,,,1002.0,25.0
2016-02-19,ER,,,13.0,,,,,,353.0,0.0
2016-02-19,NER,,,5.0,,,,,,38.0,0.0
2016-02-19,NR,,,106.0,,,,,,833.0,9.0
2016-02-19,SR,,,57.0,,,,,,857.0,22.0
2016-02-19,WR,,,27.0,,,,,,1007.0,19.0
2016-02-20,ER,,,20.0,,,,,,346.0,0.0
2016-02-20,NER,,,5.0,,,,,,39.0,0.0
2016-02-20,NR,,,112.0,,,,,,787.0,5.0
2016-02-20,SR,,,65.0,,,,,,863.0,11.0
2016-02-20,WR,,,27.0,,,,,,1014.0,23.0
2016-02-21,ER,,,20.0,,,,,,346.0,0.0
2016-02-21,NER,,,6.0,,,,,,36.0,0.0
2016-02-21,NR,,,115.0,,,,,,767.0,2.0
2016-02-21,SR,,,49.0,,,,,,834.0,8.0
2016-02-21,WR,,,16.0,,,,,,989.0,21.0
2016-02-22,ER,,,18.0,,,,,,357.0,0.0
2016-02-22,NER,,,8.0,,,,,,35.0,0.0
2016-02-22,NR,,,116.0,,,,,,791.0,1.0
2016-02-22,SR,,,60.0,,,,,,872.0,13.0
2016-02-22,WR,,,37.0,,,,,,998.0,20.0
2016-02-23,ER,,,22.0,,,,,,354.0,0.0
2016-02-23,NER,,,6.0,,,,,,37.0,0.0
2016-02-23,NR,,,116.0,,,,,,822.0,1.0
2016-02-23,SR,,,59.0,,,,,,874.0,15.0
2016-02-23,WR,,,30.0,,,,,,1013.0,24.0
2016-02-24,ER,,,17.0,,,,,,344.0,0.0
2016-02-24,NER,,,7.0,,,,,,37.0,0.0
2016-02-24,NR,,,116.0,,,,,,839.0,1.0
2016-02-24,SR,,,57.0,,,,,,882.0,14.0
2016-02-24,WR,,,31.0,,,,,,1018.0,21.0
2016-02-26,ER,,,12.0,,,,,,340.0,0.0
2016-02-26,NER,,,4.0,,,,,,37.0,0.0
2016-02-26,NR,,,113.0,,,,,,856.0,10.0
2016-02-26,SR,,,52.0,,,,,,887.0,19.0
2016-02-26,WR,,,19.0,,,,,,1003.0,21.0
2016-02-28,ER,,,13.0,,,,,,331.5,0.0
2016-02-28,NER,,,4.0,,,,,,35.5,0.0
2016-02-28,NR,,,107.0,,,,,,840.5,6.0
2016-02-28,SR,,,44.5,,,,,,854.5,21.0
2016-02-28,WR,,,20.5,,,,,,990.5,29.5
2016-02-29,ER,,,12.0,,,,,,342.0,0.0
2016-02-29,NER,,,4.0,,,,,,38.0,0.0
2016-02-29,NR,,,110.0,,,,,,853.0,4.0
2016-02-29,SR,,,53.0,,,,,,867.0,19.0
2016-02-29,WR,,,24.0,,,,,,993.0,25.0
2016-03-01,ER,,,14.0,,,,,,347.0,0.0
2016-03-01,NER,,,3.0,,,,,,38.0,0.0
2016-03-01,NR,,,114.0,,,,,,869.0,8.0
2016-03-01,SR,,,53.0,,,,,,870.0,26.0
2016-03-01,WR,,,22.0,,,,,,1000.0,25.0
2016-03-02,ER,,,16.0,,,,,,351.0,0.0
2016-03-02,NER,,,4.0,,,,,,38.0,0.0
2016-03-02,NR,,,125.0,,,,,,863.0,9.0
2016-03-02,SR,,,54.0,,,,,,876.0,20.0
2016-03-02,WR,,,21.0,,,,,,1011.0,23.0
2016-03-03,ER,,,20.0,,,,,,355.0,0.0
2016-03-03,NER,,,4.0,,,,,,38.0,0.0
2016-03-03,NR,,,117.0,,,,,,872.0,4.0
2016-03-03,SR,,,49.0,,,,,,879.0,27.0
2016-03-03,WR,,,30.0,,,,,,1002.0,16.0
2016-03-04,ER,,,17.0,,,,,,358.0,0.0
2016-03-04,NER,,,4.0,,,,,,38.0,0.0
2016-03-04,NR,,,111.0,,,,,,850.0,5.0
2016-03-04,SR,,,57.0,,,,,,891.0,18.0
2016-03-04,WR,,,24.0,,,,,,992.0,19.0
2016-03-05,ER,,,18.0,,,,,,353.0,0.0
2016-03-05,NER,,,4.0,,,,,,38.0,0.0
2016-03-05,NR,,,106.0,,,,,,772.0,8.0
2016-03-05,SR,,,65.0,,,,,,880.0,15.0
2016-03-05,WR,,,28.0,,,,,,997.0,24.0
2016-03-06,ER,,,17.0,,,,,,350.0,0.0
2016-03-06,NER,,,4.0,,,,,,35.0,0.0
2016-03-06,NR,,,104.0,,,,,,700.0,8.0
2016-03-06,SR,,,49.0,,,,,,846.0,13.0
2016-03-06,WR,,,25.0,,,,,,964.0,21.0
2016-03-08,ER,,,25.0,,,,,,356.0,0.0
2016-03-08,NER,,,5.0,,,,,,37.0,0.0
2016-03-08,NR,,,105.0,,,,,,777.0,4.0
2016-03-08,SR,,,61.0,,,,,,887.0,12.0
2016-03-08,WR,,,19.0,,,,,,1003.0,21.0
2016-03-09,ER,,,22.0,,,,,,368.0,0.0
2016-03-09,NER,,,5.0,,,,,,37.0,0.0
2016-03-09,NR,,,107.0,,,,,,814.0,2.0
2016-03-09,SR,,,61.0,,,,,,901.0,8.0
2016-03-09,WR,,,34.0,,,,,,1022.0,20.0
2016-03-10,ER,,,20.0,,,,,,370.0,0.0
2016-03-10,NER,,,6.0,,,,,,39.0,0.0
2016-03-10,NR,,,106.0,,,,,,819.0,10.0
2016-03-10,SR,,,60.0,,,,,,899.0,11.0
2016-03-10,WR,,,33.0,,,,,,1032.0,16.0
2016-03-11,ER,,,26.0,,,,,,368.0,0.0
2016-03-11,NER,,,5.0,,,,,,39.0,0.0
2016-03-11,NR,,,107.0,,,,,,802.0,28.0
2016-03-11,SR,,,63.0,,,,,,902.0,10.0
2016-03-11,WR,,,34.0,,,,,,1038.0,24.0
2016-03-12,ER,,,34.0,,,,,,372.0,0.0
2016-03-12,NER,,,4.0,,,,,,39.0,0.0
2016-03-12,NR,,,122.0,,,,,,702.0,15.0
2016-03-12,SR,,,57.0,,,,,,893.0,12.0
2016-03-12,WR,,,28.0,,,,,,1006.0,34.0
2016-03-13,ER,,,27.0,,,,,,369.0,0.0
2016-03-13,NER,,,5.0,,,,,,39.0,0.0
2016-03-13,NR,,,132.0,,,,,,693.0,5.0
2016-03-13,SR,,,42.0,,,,,,857.0,17.0
2016-03-13,WR,,,18.0,,,,,,935.0,34.0
2016-03-14,ER,,,28.0,,,,,,370.0,0.0
2016-03-14,NER,,,4.0,,,,,,37.0,0.0
2016-03-14,NR,,,139.0,,,,,,734.0,2.0
2016-03-14,SR,,,75.0,,,,,,887.0,10.0
2016-03-14,WR,,,24.0,,,,,,968.0,18.0
2016-03-15,ER,,,24.0,,,,,,363.0,0.0
2016-03-15,NER,,,4.0,,,,,,38.0,0.0
2016-03-15,NR,,,126.0,,,,,,764.0,6.0
2016-03-15,SR,,,76.0,,,,,,898.0,17.0
2016-03-15,WR,,,19.0,,,,,,995.0,21.0
2016-03-16,ER,,,22.0,,,,,,362.0,0.0
2016-03-16,NER,,,4.0,,,,,,36.0,0.0
2016-03-16,NR,,,118.0,,,,,,783.0,10.0
2016-03-16,SR,,,71.0,,,,,,901.0,17.0
2016-03-16,WR,,,18.0,,,,,,990.0,25.0
2016-03-17,ER,,,20.0,,,,,,365.0,0.0
2016-03-17,NER,,,4.0,,,,,,39.0,0.0
2016-03-17,NR,,,122.0,,,,,,787.0,17.0
2016-03-17,SR,,,73.0,,,,,,905.0,10.0
2016-03-17,WR,,,20.0,,,,,,1015.0,32.0
2016-03-18,ER,,,18.0,,,,,,364.0,0.0
2016-03-18,NER,,,4.0,,,,,,39.0,0.0
2016-03-18,NR,,,135.0,,,,,,795.0,8.0
2016-03-18,SR,,,74.0,,,,,,907.0,10.0
2016-03-18,WR,,,25.0,,,,,,1021.0,35.0
2016-03-19,ER,,,14.0,,,,,,362.0,0.0
2016-03-19,NER,,,3.0,,,,,,40.0,0.0
2016-03-19,NR,,,134.0,,,,,,808.0,16.0
2016-03-19,SR,,,72.0,,,,,,904.0,11.0
2016-03-19,WR,,,21.0,,,,,,1011.0,46.0
2016-03-20,ER,,,23.0,,,,,,368.0,0.0
2016-03-20,NER,,,3.0,,,,,,38.0,0.0
2016-03-20,NR,,,136.0,,,,,,778.0,11.0
2016-03-20,SR,,,53.0,,,,,,868.0,13.0
2016-03-20,WR,,,16.0,,,,,,992.0,54.0
2016-03-21,ER,,,21.0,,,,,,366.0,0.0
2016-03-21,NER,,,4.0,,,,,,35.0,0.0
2016-03-21,NR,,,135.0,,,,,,796.0,14.0
2016-03-21,SR,,,71.0,,,,,,908.0,14.0
2016-03-21,WR,,,25.0,,,,,,1023.0,34.0
2016-03-22,ER,,,24.0,,,,,,365.0,0.0
2016-03-22,NER,,,4.0,,,,,,36.0,0.0
2016-03-22,NR,,,122.0,,,,,,782.0,8.0
2016-03-22,SR,,,71.0,,,,,,930.0,24.0
2016-03-22,WR,,,26.0,,,,,,1034.0,29.0
2016-03-24,ER,,,18.0,,,,,,351.0,0.0
2016-03-24,NER,,,4.0,,,,,,37.0,0.0
2016-03-24,NR,,,121.0,,,,,,743.0,12.0
2016-03-24,SR,,,62.0,,,,,,920.0,11.0
2016-03-24,WR,,,14.0,,,,,,886.0,22.0
2016-03-26,ER,,,22.0,,,,,,362.0,0.0
2016-03-26,NER,,,4.0,,,,,,40.0,0.0
2016-03-26,NR,,,129.0,,,,,,784.0,11.0
2016-03-26,SR,,,61.0,,,,,,917.0,11.0
2016-03-26,WR,,,23.0,,,,,,1021.0,29.0
2016-03-27,ER,,,21.0,,,,,,365.0,0.0
2016-03-27,NER,,,4.0,,,,,,40.0,0.0
2016-03-27,NR,,,125.0,,,,,,776.0,8.0
2016-03-27,SR,,,53.0,,,,,,879.0,10.0
2016-03-27,WR,,,19.0,,,,,,979.0,35.0
2016-03-28,ER,,,22.0,,,,,,362.0,0.0
2016-03-28,NER,,,3.0,,,,,,33.0,0.0
2016-03-28,NR,,,125.0,,,,,,811.0,4.0
2016-03-28,SR,,,66.0,,,,,,901.0,14.0
2016-03-28,WR,,,18.0,,,,,,986.0,26.0
2016-03-29,ER,,,25.0,,,,,,364.0,0.0
2016-03-29,NER,,,5.0,,,,,,33.0,0.0
2016-03-29,NR,,,128.0,,,,,,822.0,3.0
2016-03-29,SR,,,69.0,,,,,,925.0,10.0
2016-03-29,WR,,,21.0,,,,,,1026.0,26.0
2016-03-30,ER,,,22.0,,,,,,371.0,0.0
2016-03-30,NER,,,4.0,,,,,,39.0,0.0
2016-03-30,NR,,,130.0,,,,,,807.0,11.0
2016-03-30,SR,,,66.0,,,,,,921.0,9.0
2016-03-30,WR,,,27.0,,,,,,1030.0,23.0
2016-04-01,ER,,,21.0,,,,,,366.0,0.0
2016-04-01,NER,,,4.0,,,,,,33.0,0.0
2016-04-01,NR,,,127.0,,,,,,843.0,9.0
2016-04-01,SR,,,68.0,,,,,,922.0,8.0
2016-04-01,WR,,,20.0,,,,,,1033.0,32.0
2016-04-02,ER,,,27.0,,,,,,353.0,0.0
2016-04-02,NER,,,5.0,,,,,,33.0,0.0
2016-04-02,NR,,,139.0,,,,,,853.0,6.0
2016-04-02,SR,,,70.0,,,,,,925.0,10.0
2016-04-02,WR,,,21.0,,,,,,1023.0,34.0
2016-04-03,ER,,,30.5,,,,,,354.0,0.0
2016-04-03,NER,,,4.0,,,,,,34.5,0.0
2016-04-03,NR,,,154.0,,,,,,853.5,25.0
2016-04-03,SR,,,55.5,,,,,,907.0,13.0
2016-04-03,WR,,,19.5,,,,,,1026.0,35.5
2016-04-04,ER,,,37.0,,,,,,366.0,0.0
2016-04-04,NER,,,4.0,,,,,,37.0,0.0
2016-04-04,NR,,,162.0,,,,,,870.0,6.0
2016-04-04,SR,,,67.0,,,,,,918.0,13.0
2016-04-04,WR,,,28.0,,,,,,1046.0,30.0
2016-04-05,ER,,,34.0,,,,,,373.0,0.0
2016-04-05,NER,,,4.0,,,,,,34.0,0.0
2016-04-05,NR,,,163.0,,,,,,872.0,9.0
2016-04-05,SR,,,67.0,,,,,,928.0,20.0
2016-04-05,WR,,,26.0,,,,,,1039.0,26.0
2016-04-06,ER,,,33.0,,,,,,379.0,0.0
2016-04-06,NER,,,7.0,,,,,,34.0,0.0
2016-04-06,NR,,,151.0,,,,,,862.0,8.0
2016-04-06,SR,,,61.0,,,,,,930.0,20.0
2016-04-06,WR,,,22.0,,,,,,1036.0,32.0
2016-04-07,ER,,,33.0,,,,,,384.0,0.0
2016-04-07,NER,,,7.0,,,,,,35.0,0.0
2016-04-07,NR,,,143.0,,,,,,851.0,4.0
2016-04-07,SR,,,77.0,,,,,,932.0,10.0
2016-04-07,WR,,,27.0,,,,,,1045.0,28.0
2016-04-08,ER,,,33.0,,,,,,387.0,0.0
2016-04-08,NER,,,9.0,,,,,,34.0,0.0
2016-04-08,NR,,,138.0,,,,,,856.0,6.0
2016-04-08,SR,,,64.0,,,,,,916.0,12.0
2016-04-08,WR,,,20.0,,,,,,1023.0,32.0
2016-04-09,ER,,,34.0,,,,,,389.0,0.0
2016-04-09,NER,,,6.0,,,,,,36.0,0.0
2016-04-09,NR,,,127.0,,,,,,849.0,14.0
2016-04-09,SR,,,46.0,,,,,,899.0,18.0
2016-04-09,WR,,,22.0,,,,,,1035.0,30.0
2016-04-10,ER,,,33.0,,,,,,388.0,0.0
2016-04-10,NER,,,7.0,,,,,,37.0,0.0
2016-04-10,NR,,,124.0,,,,,,822.0,12.0
2016-04-10,SR,,,37.0,,,,,,866.0,16.0
2016-04-10,WR,,,24.0,,,,,,1026.0,29.0
2016-04-11,ER,,,33.0,,,,,,391.0,0.0
